  24.4398041  19.7911625
  24.5025482  4.84172392
  24.5652943  10.7475262
  24.6280384  9.21069527
  24.6907845  9.10386276
  24.7535286  20.2152863
  24.8162746  16.6377125
  24.8790188  20.3717613
  24.9417648  21.8322792
  25.004509  20.1045322
  25.067255  19.883852
  25.1299992  28.4849567
  25.1927452  25.9696312
  25.2554893  42.2937355
  25.3182354  40.6440773
  25.3809795  43.0410881
  25.4437256  35.8724556
  25.5064697  37.2027245
  25.5692158  45.9741211
  25.6319599  50.0027809
  25.694706  46.7158279
  25.7574501  49.6696777
  25.8201962  61.4464645
  25.8829403  53.9098206
  25.9456863  53.000103
  26.0084305  51.6292114
  26.0711765  51.1023598
  26.1339207  45.8965797
  26.1966667  47.9921646
  26.2594109  48.7021484
  26.3221569  52.9256897
  26.384901  43.4537354
  26.4476471  54.1681175
  26.5103912  49.1161995
  26.5731373  56.1890869
  26.6358814  51.9626122
  26.6986275  53.2206841
  26.7613716  53.4977112
  26.8241177  48.6359558
  26.8868618  55.811306
  26.9496078  58.2235336
  27.012352  51.0466156
  27.075098  55.0278625
  27.1378422  55.534893
  27.2005882  57.1510315
  27.2633324  52.7760658
  27.3260784  56.545887
  27.3888226  43.6253357
  27.4515686  55.1256256
  27.5143127  46.8371964
  27.5770588  48.7269478
  27.6398029  42.8299179
  27.702549  36.3082085
  27.7652931  51.1402931
  27.8280392  54.1685524
  27.8907833  42.2188759
  27.9535294  48.6048431
  28.0162735  42.7666588
  28.0790195  38.6565208
  28.1417637  47.9727097
  28.2045097  37.7021637
  28.2672539  28.5000305
  28.3299999  27.0062313
  28.3927441  13.8221188
  28.4554901  21.4056377
  28.5182343  13.72223
  28.5809803  14.1070814
  28.6437244  12.143918
  28.7064705  10.4878368
  28.7692146  5.969491
  28.8319607  2.667485
  28.8947048  1.15472794
  28.9574509  2.49247718
  29.020195  2.04547191
  29.0829411  2.12538528
