  19.7218933  2.9074831  20.2699203  2.56822753
  19.7994308  2.41353178  20.3650475  2.07736087
  19.8754616  1.91934645  20.4587822  1.58622587
  19.9501381  1.42495489  20.5512638  1.09485281
  21.639307 -10.  22.6257114 -10.
   *     *     *     * 
  3.52929616  2.7519896  3.52929616  2.7519896
  3.62509751  3.24272561  3.64216566  3.23908353
  3.72177005  3.73329091  3.75590062  3.72597599
  3.8194387  4.22365856  3.87062573  4.21263599
  3.91824722  4.71379757  3.98648477  4.69902706
  4.01836061  5.20367193  4.10364246  5.18510723
  4.11996841  5.69323826  4.22228622  5.67082644
  4.22328997  6.182446  4.34263468  6.1561265
  4.32858372  6.6712327  4.46494389  6.6409359
  4.43616009  7.15952158  4.58952332  7.12516594
  4.54639196  7.64721775  4.71674109  7.60870934
  4.65974283  8.13419819  4.84705877  8.09142685
  4.77679586  8.62030125  4.98104286  8.57313728
  4.89832687  9.10530376  5.11946487  9.05359077
  5.02536583  9.58889103  5.26328897  9.53245354
  5.15940189  10.0705824  5.41393948  10.0092096
  5.30246305  10.5496645  5.57326508  10.4831333
  5.45778131  11.0249043  5.7443347  10.9529343
  5.62889767  11.4946699  5.93053961  11.4169292
  5.8197937  11.956728  6.13567638  11.8728466
  6.03386879  12.4084949  6.363204  12.3179922
  6.27215528  12.8479662  6.6144228  12.7502022
  6.53472471  13.2733717  6.88938284  13.1677046
  6.82111263  13.6831188  7.18768072  13.5688629
  7.13048983  14.0757961  7.50846004  13.952282
  7.46191597  14.4500494  7.85074282  14.3166323
  7.81433821  14.8046007  8.21344376  14.6606607
  8.18662262  15.138236  8.59539127  14.9831886
  8.57755947  15.4498072  8.99533653  15.2831078
  8.98586273  15.738245  9.41196442  15.5593853
  9.410182  16.0025578  9.84389305  15.8110723
  9.84910679  16.2418308  10.2896824  16.037302
  10.3011703  16.4552441  10.7478428  16.2372913
  10.7648573  16.6420631  11.2168369  16.4103565
  11.2386093  16.8016453  11.6950884  16.5559006
  11.7208309  16.9334393  12.1809845  16.6734219
  12.2098961  17.0369892  12.6728878  16.7625141
  12.7041521  17.1119404  13.169138  16.8228683
  13.2019291  17.1580334  13.6680574  16.8542767
  13.7015438  17.175108  14.1679583  16.8566303
  14.2013063  17.1631012  14.6671505  16.8299122
  14.6995239  17.1220493  15.1639433  16.7742138
  15.1945114  17.0520916  15.6566572  16.6897182
  15.6845913  16.9534569  16.1436234  16.5767097
  16.1681042  16.8264809  16.6231918  16.4355698
  16.6434116  16.6715927  17.0937405  16.266777
  17.1089039  16.489315  17.5536747  16.0709019
  17.5630035  16.2802696  18.00144  15.8486109
  18.0041733  16.0451641  18.4355202  15.6006575
  18.4309216  15.7847958  18.8544502  15.3278856
  18.8418083  15.5000496  19.256815  15.0312195
  19.2354412  15.1918936  19.6412525  14.711668
  19.6104946  14.8613768  20.0064697  14.3703156
  19.9657021  14.5096188  20.3512402  14.0083208
  20.2998714  14.1378155  20.6744099  13.6269169
  20.6118832  13.7472296  20.9749279  13.2274218
  20.900713  13.3392029  21.2518539  12.8112211
  21.1654472  12.9151449  21.5046425  12.3799305
  21.4054699  12.4766226  21.733263  11.9353504
  21.6207581  12.0254364  21.9386864  11.4795675
  21.8120098  11.5635319  22.1241951  11.0152988
  21.982317  11.0934792  22.2935982  10.544898
  22.1356621  10.6176033  22.4502487  10.0700865
  22.275589  10.1375999  22.5972443  9.5921917
  22.4053516  9.65474224  22.7365398  9.11199188
  22.5271244  9.16980362  22.8695755  8.63001919
  22.6424141  8.68328094  22.9973698  8.14662743
  22.7523174  8.19551086  23.1207008  7.66207886
  22.857645  7.70673227  23.2401714  7.17656374
  22.959034  7.21712112  23.3562756  6.69023132
  23.0569839  6.72681046  23.4694118  6.20320034
  23.1519165  6.23590612  23.5799179  5.71556568
  23.2441769  5.74449205  23.6880836  5.2274065
  23.3340645  5.25263929  23.7941589  4.73878813
  23.421833  4.76040363  23.8983555  4.24976683
  23.5077076  4.26783276  24.0008698  3.76038957
  23.591877  3.7749691  24.1018715  3.27069736
  23.6745205  3.28184652  24.2015114  2.78072596
  23.7557907  2.78849554  24.2999249  2.29050684
  23.8358212  2.29494214  24.3972321  1.80006671
  23.9147396  1.80120957  24.4935417  1.30943
  23.9926567  1.30731797  26.6900921 -10.
    25.753   -10.000   *    *  
   *     *     *     * 
  3.52929616  2.7519896  3.52929616  2.7519896
  3.62501836  3.24274111  3.64208698  3.23910189
  3.72143745  3.73335648  3.75556993  3.72605324
  3.81865335  4.22381449  3.86984539  4.2128191
  3.91678119  4.71409035  3.98502827  4.69937134
  4.01595354  5.2041564  4.10125065  5.1856761
  4.11632252  5.69397926  4.21866226  5.67169523
  4.21806335  6.18351889  4.33743858  6.15738249
  4.32138157  6.67272758  4.45778418  6.64268303
  4.42652798  7.16154671  4.57994843  7.12752867
  4.53380108  7.6499033  4.70422554  7.61183691
  4.64357281  8.13770294  4.83098698  8.09550095
  4.75631094  8.62482643  4.96068859  8.57838345
  4.87264013  9.11110306  5.09395218  9.0602951
  4.99339104  9.59630108  5.23156118  9.54098415
  5.11977005  10.080061  5.3746686  10.0200615
  5.25343704  10.5618534  5.52479362  10.4969826
  5.39703274  11.0407734  5.68445063  10.9707918
  5.55347538  11.5156422  5.85643721  11.4402571
  5.72608662  11.9848614  6.04393673  11.9037285
  5.91769886  12.4466343  6.24986887  12.3592978
  6.12923336  12.8996229  6.47534227  12.8055134
  6.36093855  13.3426313  6.72058582  13.2411718
  6.61260843  13.7746086  6.98544407  13.6651907
  6.88380527  14.1946011  7.26945639  14.0766258
  7.17401981  14.6016855  7.57208872  14.4745646
  7.48267508  14.9949703  7.89273787  14.8581343
  7.80914879  15.3735933  8.23075294  15.2264919
  8.1527729  15.7367249  8.58543873  15.5788269
  8.5128336  16.0835629  8.95605373  15.9143639
  8.88857841  16.4133434  9.34182167  16.2323647
  9.27921295  16.7253418  9.74192619  16.5321255
  9.68391132  17.0188751  10.1555147  16.8129883
  10.1018085  17.2932892  10.5817051  17.074337
  10.5320072  17.5479889  11.0195818  17.3155937
  10.9735804  17.7824097  11.4682016  17.5362301
  11.4255781  17.9960423  11.9265966  17.7357616
  11.8870249  18.1884174  12.3937798  17.9137554
  12.3569202  18.3591137  12.8687372  18.0698185
  12.8342505  18.5077572  13.3504438  18.2036076
  13.3179827  18.6340237  13.8378544  18.3148327
  13.8070698  18.7376347  14.3299141  18.4032478
  14.3004494  18.8183613  14.8255568  18.4686565
  14.7970524  18.8760281  15.3237085  18.5109119
  15.2958031  18.9105034  15.823287  18.5299244
  15.7956171  18.9217091  16.3232098  18.5256424
  16.2954121  18.9096146  16.8223877  18.4980736
  16.7940998  18.8742447  17.3197403  18.4472771
  17.290596  18.8156719  17.8141842  18.3733578
  17.783823  18.7340183  18.3046474  18.276474
  18.272707  18.6294632  18.7900639  18.1568375
  18.7561855  18.5022316  19.2693768  18.0147038
  19.2332077  18.3525963  19.741539  17.8503838
  19.7027359  18.1808853  20.2055302  17.6642342
  20.1637478  17.9874687  20.6603374  17.4566555
  20.6152363  17.7727699  21.1049747  17.2280979
  21.0562267  17.5372543  21.5384712  16.9790573
  21.4857559  17.2814331  21.9598827  16.7100754
  21.9028893  17.0058632  22.3682976  16.4217396
  22.3067188  16.7111416  22.7628269  16.1146774
  22.6963673  16.3979092  23.1426125  15.7895603
  23.0709877  16.0668507  23.5068359  15.4470968
  23.4297695  15.7186899  23.8547058  15.0880327
  23.7719364  15.354187  24.1854687  14.7131529
  24.0967484  14.9741344  24.4984131  14.3232727
  24.4034996  14.5793638  24.7928619  13.9192448
  24.6915302  14.1707344  25.0681953  13.5019541
  24.9602261  13.7491379  25.3238564  13.0723276
  25.2090282  13.3155041  25.5594025  12.6313496
  25.4374504  12.8707981  25.7748375  12.1802015
  25.645277  12.4160986  25.9705257  11.7201385
  25.8327389  11.9526272  26.1483936  11.2528801
  26.0008392  11.4817753  26.3116322  10.7802982
  26.1524906  11.0053568  26.4632492  10.303853
  26.2910004  10.5249405  26.6059189  9.82464695
  26.4192181  10.0416689  26.7417412  9.34345341
  26.5396976  9.55640697  26.8719921  8.86071968
  26.6540127  9.06965351  26.9976902  8.37678051
  26.76334  8.58175564  27.1195145  7.89184952
  26.8684807  8.09293652  27.2380352  7.40610075
  26.9700737  7.60336781  27.353672  6.91965675
  27.0685959  7.1131711  27.4667835  6.43262053
  27.1644402  6.6224432  27.5776615  5.94507027
  27.2579212  6.1312604  27.6865597  5.45707369
  27.3493176  5.63968468  27.7936878  4.96868467
  27.4388542  5.14776707  27.899231  4.47995138
  27.5267296  4.65555  28.0033512  3.99091291
  27.6131153  4.16306973  28.1061935  3.50160432
  27.6981659  3.67035627  28.2078857  3.01205492
  27.7820168  3.17743731  28.3085423  2.52229142
  27.8647823  2.68433571  28.4082642  2.03233695
  27.9465752  2.19107127  28.507143  1.54221177
  28.0274925  1.69766247  28.6052608  1.05193377
  28.1076221  1.20412481  30.8087692 -10.
    29.912   -10.000   *    *  
   *     *     *     * 
  3.52929616  2.7519896  3.52929616  2.7519896
  3.62496543  3.24275184  3.64203453  3.23911405
  3.72121525  3.73340034  3.75534987  3.7261045
  3.81812906  4.22391748  3.8693254  4.21294069
  3.91580343  4.71428442  3.98405719  4.69959974
  4.01434803  5.20447731  4.09965515  5.18605328
  4.11388969  5.6944685  4.2162447  5.6722703
  4.21457481  6.18422556  4.33397198  6.15821314
  4.31657648  6.6737113  4.4530077  6.6438365
  4.42010117  7.16287661  4.57356071  7.12908554
  4.52539968  7.65166283  4.69587564  7.61389351
  4.63278198  8.13999462  4.82026291  8.09817314
  4.74263954  8.62777519  4.94710445  8.58181572
  4.85549307  9.11487103  5.07691956  9.06466866
  4.97204018  9.6010952  5.21036816  9.54652882
  5.09329128  10.0861673  5.34841919  10.0270901
  5.22065306  10.5696688  5.49235964  10.5059166
  5.35635424  11.0508919  5.6443162  10.982255
  5.50287008  11.5289249  5.80666542  11.4551458
  5.66303968  12.0025473  5.98213577  11.923316
  5.83927679  12.4704199  6.1732235  12.3853245
  6.03239346  12.9315805  6.38089609  12.8401146
  6.24269009  13.3851624  6.60543823  13.2868156
  6.47007751  13.8304214  6.84680176  13.7246542
  6.7142992  14.2666721  7.10471344  14.1529551
  6.9750495  14.6932497  7.37884951  14.5710564
  7.25197935  15.1095066  7.66883898  14.978322
  7.54470873  15.5148077  7.97428131  15.3741302
  7.8528285  15.908535  8.2947464  15.7578754
  8.17590427  16.2900848  8.62977982  16.1289711
  8.51347065  16.6588745  8.97889614  16.4868469
  8.86504078  17.0143433  9.34158993  16.8309593
  9.23009968  17.3559437  9.71732616  17.160778
  9.60810852  17.6831589  10.1055517  17.4758015
  9.99850655  17.9954853  10.5056887  17.7755508
  10.4007139  18.29245  10.91714  18.0595703
  10.8141298  18.5736046  11.3392925  18.327425
  11.2381334  18.8385181  11.771513  18.5787106
  11.6720905  19.086792  12.2131529  18.8130455
  12.1153498  19.3180466  12.6635504  19.0300732
  12.5672464  19.5319347  13.1220284  19.2294636
  13.0271025  19.7281246  13.5878973  19.4109154
  13.4942274  19.9063187  14.0604582  19.5741463
  13.9679174  20.0662441  14.5390015  19.7189083
  14.4474611  20.207655  15.0228052  19.8449764
  14.9321346  20.3303318  15.5111418  19.9521523
  15.4212074  20.4340878  16.003273  20.0402679
  15.9139433  20.5187607  16.498457  20.1091862
  16.4095974  20.5842171  16.9959507  20.1587944
  16.907423  20.6303501  17.494997  20.1890144
  17.4066677  20.6570854  17.9948387  20.199791
  17.9065723  20.6643734  18.4947224  20.1911087
  18.4063835  20.6522045  18.9938889  20.1629734
  18.9053421  20.6205864  19.491581  20.1154232
  19.4026909  20.569561  19.9870434  20.0485287
  19.8976765  20.4992046  20.4795246  19.9623871
  20.3895416  20.4096203  20.9682751  19.8571262
  20.8775444  20.3009415  21.4525566  19.7329063
  21.3609409  20.1733284  21.9316311  19.5899181
  21.8389969  20.0269737  22.4047737  19.4283752
  22.3109856  19.8620968  22.8712673  19.2485352
  22.7761898  19.6789474  23.3304043  19.0506706
  23.2339058  19.4778137  23.7814941  18.8350849
  23.6834412  19.2590046  24.2238503  18.602108
  24.1241131  19.0228539  24.6568069  18.3520966
  24.5552597  18.7697296  25.07971  18.0854282
  24.9762268  18.5000172  25.4919186  17.8025093
  25.3863773  18.2141247  25.892807  17.5037689
  25.7850952  17.9124889  26.2817669  17.1896553
  26.1717739  17.5955696  26.6582146  16.8606434
  26.5458298  17.2638454  27.0215721  16.5172329
  26.9066925  16.9178143  27.3712921  16.1599445
  27.2538166  16.5580044  27.7068481  15.7893209
  27.5866756  16.1849575  28.0277309  15.4059258
  27.904768  15.799243  28.3334618  15.0103407
  28.2076149  15.4014454  28.623579  14.6031666
  28.4947586  14.9921694  28.897646  14.1850214
  28.7657681  14.5720358  29.1552544  13.7565393
  29.0202408  14.1416836  29.3960361  13.3183813
  29.2577934  13.701767  29.6196747  12.8712301
  29.4780979  13.2529621  29.8260651  12.4158583
  29.6808758  12.79597  30.0154648  11.9531593
  29.8661213  12.3315945  30.188755  11.4841795
  30.0341854  11.8607235  30.348381  11.0103626
  30.186306  11.3844538  30.4970894  10.5330009
  30.3251915  10.9041471  30.6372375  10.0530519
  30.453598  10.420928  30.7709389  9.57126331
  30.5738907  9.93561935  30.8995037  9.0880785
  30.6880741  9.44883442  31.0239105  8.60380459
  30.7973347  8.96092129  31.144825  8.11864758
  30.9026089  8.47213173  31.2627792  7.63276148
  31.0045128  7.98262739  31.3781662  7.14625835
  31.1035557  7.49253559  31.4913139  6.65922976
  31.2001095  7.0019474  31.6024895  6.17174721
  31.2944946  6.51093769  31.7119179  5.68386889
  31.3869629  6.01956272  31.8197899  5.19564438
  31.4777355  5.52787161  31.9262695  4.70711374
  31.5669937  5.03590393  32.0315018  4.21831226
  31.6549015  4.54369211  32.1356087  3.72927117
  31.7415943  4.05126572  32.2387047  3.24001622
  31.827198  3.55864835  32.3408966  2.7505703
  31.9118233  3.0658617  32.4422646  2.2609539
  31.9955635  2.57292438  32.5428925  1.77118492
  32.0785141  2.07985234  32.6428528  1.28127944
  32.1607437  1.5866605  34.9316521 -10.
    32.242     1.093   *    *  
    34.070   -10.000   *    *  
   *     *     *     * 
  3.52929616  2.7519896  3.52929616  2.7519896
  3.62492752  3.24275899  3.64199686  3.23912239
  3.7210567  3.73343086  3.75519228  3.7261405
  3.81775546  4.22399139  3.86895347  4.213027
  3.91510582  4.7144227  3.98336339  4.69976139
  4.01320219  5.20470524  4.09851599  5.18632078
  4.11215305  5.69481611  4.21451807  5.67267847
  4.21208429  6.18472767  4.33149624  6.15880156
  4.31314373  6.67440748  4.44959688  6.6446538
  4.41551018  7.16381645  4.56899738  7.13018751
  4.51939774  7.65290451  4.68990993  7.61534739
  4.62507248  8.14160919  4.81259966  8.10006046
  4.7328701  8.62984943  4.93739557  8.58423519
  4.84323835  9.11751461  5.06474304  9.06774616
  4.9567771  9.60445118  5.19521236  9.55042362
  5.07435608  10.0904274  5.32963848  10.032012
  5.19719458  10.575099  5.46913815  10.5121536
  5.32721853  11.057889  5.61555147  10.9902287
  5.46657753  11.5380611  5.77094269  11.465456
  5.61774397  12.0146408  5.93769407  11.9368095
  5.78280973  12.4865799  6.11797953  12.4031487
  5.96250153  12.9531441  6.31265354  12.8636646
  6.15712595  13.4136791  6.52201128  13.3176908
  6.3666544  13.8676271  6.74605608  13.7646532
  6.59092712  14.3144732  6.98461485  14.2040386
  6.82974625  14.7537184  7.23747778  14.6353512
  7.0828824  15.1848707  7.50440025  15.0581074
  7.35008812  15.6074467  7.7851162  15.4718323
  7.63109493  16.0209751  8.07934189  15.8760614
  7.92561722  16.4249878  8.38677406  16.27034
  8.23334885  16.8190308  8.70709038  16.6542225
  8.55396557  17.2026653  9.03995323  17.0272789
  8.88712788  17.5754585  9.3850069  17.3890896
  9.23247623  17.9369907  9.74187946  17.7392483
  9.58963585  18.2868576  10.1101809  18.0773659
  9.95821571  18.62467  10.4895115  18.4030628
  10.3378143  18.9500504  10.8794537  18.7159748
  10.7280159  19.26264  11.2795792  19.0157566
  11.1283903  19.562088  11.6894503  19.3020725
  11.538496  19.8480606  12.108614  19.5746021
  11.9578838  20.120245  12.5366077  19.8330421
  12.3860893  20.3783321  12.9729614  20.0771027
  12.8226423  20.6220341  13.4171944  20.306509
  13.2670574  20.8510857  13.8688135  20.5210056
  13.7188444  21.0652313  14.3273201  20.720356
  14.1775036  21.2642326  14.7922077  20.904335
  14.6425285  21.4478626  15.2629642  21.0727367
  15.1134071  21.615921  15.7390661  21.2253685
  15.5896177  21.7682133  16.2199879  21.3620548
  16.0706348  21.9045658  16.7051964  21.4826431
  16.5559273  22.0248241  17.1941547  21.5869923
  17.0449562  22.1288471  17.6863213  21.6749802
  17.5371819  22.2165127  18.1811485  21.7465038
  18.032053  22.2877197  18.6780834  21.8014812
  18.5290279  22.3423824  19.1765766  21.8398438
  19.0275459  22.3804321  19.676075  21.8615437
  19.5270576  22.4018211  20.1760216  21.8665485
  20.0270061  22.4065208  20.6758556  21.8548527
  20.5268307  22.3945217  21.1750164  21.8264637
  21.0259762  22.3658295  21.6729527  21.7814083
  21.5238838  22.3204746  22.1691036  21.7197342
  22.0199986  22.258503  22.6629143  21.6415062
  22.5137615  22.1799793  23.1538315  21.5468063
  23.0046234  22.0849857  23.6413078  21.4357395
  23.4920349  21.973629  24.1247959  21.3084278
  23.9754467  21.8460255  24.603754  21.1650105
  24.454319  21.7023201  25.0776443  21.0056458
  24.928112  21.5426693  25.5459366  20.8305111
  25.3962975  21.3672485  26.0081043  20.639801
  25.8583488  21.1762562  26.4636288  20.4337273
  26.3137474  20.9699001  26.9120007  20.2125225
  26.7619801  20.7484131  27.3527184  19.9764328
  27.202549  20.5120449  27.7852859  19.7257271
  27.6349525  20.2610569  28.2092228  19.4606915
  28.058712  19.9957314  28.6240635  19.1816273
  28.4733505  19.7163677  29.0293465  18.888855
  28.8784084  19.4232864  29.4246216  18.5827026
  29.2734394  19.1168251  29.8094501  18.2635212
  29.6580086  18.7973289  30.183403  17.9316673
  30.0316887  18.4651623  30.5460644  17.5875072
  30.394062  18.1207008  30.8970242  17.2314243
  30.74473  17.7643261  31.2358952  16.8638153
  31.0832958  17.3964348  31.5622959  16.4850903
  31.4093819  17.0174389  31.8758583  16.0956726
  31.72262  16.6277599  32.176239  15.6959925
  32.0226631  16.2278309  32.4630928  15.2865019
  32.3091736  15.8180981  32.7361145  14.8676577
  32.5818329  15.3990221  32.9949913  14.4399281
  32.8403473  14.9710712  33.2394409  14.0037918
  33.0844154  14.5347223  33.4691887  13.5597363
  33.3137779  14.0904655  33.6840134  13.1082716
  33.5281754  13.6387968  33.8837433  12.6499281
  33.7273941  13.180232  34.0685196  12.1853542
  33.9112663  12.7152996  34.2387543  11.7152519
  34.0799103  12.2446299  34.3959846  11.240634
  34.2337341  11.7689047  34.5426407  10.7626362
  34.3741379  11.2890415  34.6809616  10.282155
  34.5035934  10.8061037  34.8129044  9.79988194
  34.6244392  10.3209343  34.9399681  9.31630039
  34.7386932  9.83416653  35.0630722  8.83169365
