  10.  13.8128271  0.571640074
  15.  14.7555552  0.346479625
  20.  16.3155537  0.229673892
  25.  18.1194744  0.177670911
  30.  20.05299  0.139615938
  35.  22.0178146  0.114659391
  40.  24.0207005  0.0956969783
  45.  26.0431614  0.0793314576
  50.  28.08531  0.067526795
  55.  30.1269951  0.0629143342
  60.  32.1676559  0.0519287512
  65.  34.2157249  0.0459532402
  70.  36.2686081  0.0422729664
  75.  38.3248558  0.0361287743
  80.  40.3807411  0.0343502238
  85.  42.4407272  0.0293051936
  90.  44.4946136  0.0263362397
  95.  46.5510902  0.0232606046
  100.  48.6148911  0.0201402213
  105.  50.6860542  0.017904114
  110.  52.760128  0.0157236923
  115.  54.8376465  0.0139533905
  120.  56.9165039  0.0125755575
  125.  58.99263  0.01077257
  130.  61.0694275  0.0106181782
  135.  63.1448059  0.00935807545
  140.  65.2186584  0.00861701649
  145.  67.2906723  0.00863238145
  150.  69.3571091  0.00832211319
  155.  71.4169846  0.00818704441
  160.  73.4769363  0.0075517674
  165.  75.5409088  0.00737096649
  170.  77.6133652  0.00753076561
