  17.107029  18.7900009  1.66986656
  20.4421577  20.1300011  1.46074963
  23.4887466  21.4700012  1.37414932
  26.406559  22.8100014  1.33077335
  29.2534866  24.1500015  1.30761242
  32.0608101  25.4900017  1.28992558
  34.8310051  26.8300018  1.27522469
  37.5760422  28.170002  1.26662445
  40.3080292  29.5100021  1.25923347
  43.0207329  30.8500004  1.25320435
  45.7215767  32.1900024  1.24689102
  48.4140205  33.5300026  1.24390602
  51.0989037  34.8700027  1.24124718
  53.7787704  36.2100029  1.24016762
  56.4619675  37.5500031  1.24183655
  59.1444931  38.8900032  1.24027443
  61.825428  40.2300034  1.24032784
  64.5042953  41.5699997  1.23787689
  67.1781235  42.9099998  1.2368927
  69.848381  44.25  1.23477173
  72.5166473  45.5900002  1.2337265
  75.1819077  46.9300003  1.23306656
  77.8466873  48.2700005  1.23276901
  80.5102386  49.6100006  1.2317276
  83.1735611  50.9500008  1.2333107
  85.838562  52.2900009  1.23312759
  88.504425  53.6300011  1.23361206
  91.1719131  54.9700012  1.23452759
  93.8378754  56.3100014  1.23235321
  96.4997864  57.6500015  1.23123932
  99.1581268  58.9900017  1.22818375
  101.809059  60.3300018  1.22499084
  104.45462  61.670002  1.22337723
  107.097321  63.0100021  1.22224045
  109.737724  64.3499985  1.22156906
  112.378105  65.6900024  1.22103882
  115.016563  67.0299988  1.2209816
  117.654297  68.3700027  1.22015762
  120.292038  69.7099991  1.22102737
  122.93219  71.0500031  1.22177505
  125.572754  72.3899994  1.22161865
  128.212753  73.7300034  1.22161865
  130.853226  75.0699997  1.22171021
  133.495316  76.4100037  1.22290039
  136.137695  77.75  1.22278595
  138.781097  79.090004  1.22309875
  141.425446  80.4300003  1.22406006
