  26.7000008  19.7868481  0.132477909  19.1910839  20.4496174  1.25853348
  29.7650013  21.1941242  0.11680343  20.6980381  21.7102032  1.01216507
  32.8300018  22.6203251  0.104154803  22.1824093  23.0590706  0.876661301
  35.8950005  24.0563126  0.0934091732  23.6483021  24.4633713  0.815069199
  38.9599991  25.5019493  0.0856996104  25.1203537  25.867672  0.747318268
  42.0249977  26.952034  0.07867679  26.6252556  27.3089275  0.683671951
  45.0899963  28.4104214  0.0728877187  28.0665112  28.7358131  0.669301987
  48.154995  29.8718376  0.0680084005  29.5898895  30.1668034  0.576913834
  51.2199936  31.3356056  0.0635511354  31.0660477  31.5895824  0.523534775
  54.2849922  32.801075  0.0600174926  32.5422058  33.0411034  0.498897552
  57.3499908  34.2648659  0.0569414422  34.0142593  34.5111008  0.496841431
  60.4149895  35.72892  0.0531853884  35.5088959  35.9544106  0.445514679
  63.4799881  37.194603  0.0502412468  36.954258  37.4079857  0.453727722
  66.5449905  38.6618233  0.047620967  38.4571037  38.8574524  0.400348663
  69.609993  40.1312218  0.0454566553  39.9394226  40.3069229  0.367500305
  72.6749954  41.6006813  0.0429196507  41.4176331  41.7687111  0.351078033
  75.7399979  43.0720291  0.0409084558  42.8958473  43.2428131  0.34696579
  78.8050003  44.5435753  0.0391049795  44.3720055  44.7128143  0.340808868
  81.8700027  46.0140953  0.0376148783  45.8399506  46.1704941  0.330543518
  84.9350052  47.485363  0.0360106081  47.3304787  47.6343346  0.303855896
  88.0000076  48.9550095  0.0345991738  48.8086891  49.0940666  0.285377502
  91.0650101  50.4242287  0.0330009647  50.2889557  50.5640678  0.275112152
  94.1300125  51.8922958  0.0316463746  51.7589531  52.0258522  0.266899109
  97.195015  53.3632317  0.0302226655  53.2371674  53.4938011  0.256633759
  100.260017  54.8367157  0.0284710154  54.7153778  54.9514809  0.236103058
  103.32502  56.3155441  0.0269295946  56.2018013  56.4296913  0.227890015
  106.390022  57.7947083  0.0257973745  57.6902771  57.8955841  0.205307007
  109.455025  59.2754517  0.0247954149  59.1705399  59.3737946  0.2032547
  112.520027  60.757225  0.0239067636  60.6569672  60.8561134  0.199146271
  115.58503  62.2391396  0.0229008049  62.1351776  62.3404846  0.205307007
  118.650032  63.7205429  0.0222303607  63.6318665  63.810482  0.17861557
  121.715034  65.2022858  0.0213641617  65.1141815  65.309227  0.195045471
  124.780037  66.6817093  0.0208340064  66.5944443  66.768959  0.174514771
  127.845039  68.1615448  0.0203189496  68.0747147  68.2471695  0.172454834
  130.910034  69.6410828  0.019861592  69.5570297  69.7294846  0.172454834
  133.975037  71.1201248  0.0194512568  71.0270309  71.1974335  0.170402527
  137.040039  72.5990829  0.0190415177  72.5113983  72.6838608  0.172462463
  140.105042  74.0770798  0.0189525615  73.9916611  74.1518021  0.160140991
  143.170044  75.5538712  0.0188010167  75.4739838  75.6341171  0.160133362
  146.235046  77.0296631  0.0186876915  76.9501419  77.1102753  0.160133362
  149.300049  78.5025101  0.0187206939  78.4263  78.5720673  0.145767212
  152.365051  79.9735718  0.0186876953  79.8942413  80.0461731  0.151931763
  155.430054  81.4420395  0.0185898319  81.3642426  81.5182266  0.15398407
  158.495056  82.9102402  0.0181773603  82.8321915  82.9820633  0.149871826
  161.560059  84.3816833  0.0179593284  84.3083496  84.4582214  0.149871826
  164.625061  85.8564224  0.017683899  85.7845078  85.9323273  0.147819519
  167.690063  87.3373184  0.0173899271  87.2647705  87.4084854  0.143714905
