  3.18993735  1.19746745
  3.29523826  1.68625247
  3.40347886  2.17439461
  3.51507974  2.6617794
  3.63052249  3.14826798
  3.75034881  3.63369465
  3.87518525  4.11785603
  4.00573921  4.60050631
  4.14284801  5.08133459
  4.28744459  5.5599618
  4.44066143  6.03589678
  4.60378265  6.50852489
  4.77844906  6.97700405
  4.96652269  7.44025469
  5.1705122  7.89670706
  5.39316463  8.3443327
  5.63839817  8.77996063
  5.91044378  9.19931602
  6.21501732  9.59555626
  6.55822754  9.95868111
  6.94338989  10.2767172
  7.37095499  10.5345764
  7.83562899  10.7168131
  8.32569695  10.8108788
  8.82466507  10.8096857
  9.3142662  10.713232
  9.7779932  10.5286074
  10.2041101  10.2683697
  10.5873051  9.94797325
  10.9279127  9.58241653
  11.2290773  9.18358994
  11.4967012  8.76140976
  11.7360859  8.32255268
  11.951211  7.87127113
  12.1457577  7.41072416
  12.322341  6.94298124
  12.4833555  6.46964407
  12.630619  5.99184322
  12.765789  5.51047707
  12.8901834  5.02621031
  13.0050049  4.53958225
  13.1112547  4.05100965
  13.2098532  3.56083369
  13.3015833  3.06932473
  13.3871651  2.57670736
  13.4672213  2.08316064
  13.5423241  1.58883607
  13.612978  1.09385514
  15.1492262 -10.
     *    *
  3.18993735  1.19746745
  3.29456592  1.68639755
  3.40066528  2.17501044
  3.50844646  2.66325521
  3.61815262  3.15107083
  3.73005652  3.63838673
  3.84447551  4.12511826
  3.96176839  4.61116457
  4.08236217  5.09640217
  4.206738  5.58068466
  4.33547926  6.0638237
  4.4692626  6.54558992
  4.60895348  7.02567482
  4.75557089  7.50368786
  4.91050577  7.97906733
  5.07543278  8.45106697
  5.25284004  8.91850948
  5.44567633  9.37978458
  5.65872765  9.83204365
  5.89730692  10.2713213
  6.16733694  10.6919146
  6.47427559  11.0862741
  6.82027531  11.4467907
  7.20318794  11.7677965
  7.61946344  12.0441351
  8.06445217  12.271349
  8.53248692  12.4462261
  9.01747036  12.5663471
  9.51303196  12.6300297
  10.0126266  12.6363621
