  26.7000008  20.8251781  0.209614769  19.9528065  21.7396564  1.78684998
  32.8300018  23.4556274  0.160325587  22.724453  24.1742382  1.44978523
  38.9600029  26.1580906  0.129484743  25.6179295  26.7306499  1.11272049
  45.090004  28.8978844  0.105315514  28.4200344  29.3418865  0.921852112
  51.220005  31.6621361  0.0872295871  31.2424431  32.0262184  0.78377533
  57.3500061  34.433075  0.0752260238  34.0892181  34.7613182  0.672100067
  63.4800072  37.2050171  0.0637549087  36.9136581  37.4476814  0.534023285
  69.6100082  39.9862823  0.055621732  39.7462196  40.2132378  0.467018127
  75.7400055  42.7742882  0.0477472506  42.5462914  42.9747314  0.428440094
  81.8700027  45.5643959  0.0413376726  45.3849449  45.7301331  0.345188141
  88.  48.3539429  0.036513079  48.2134476  48.5038109  0.290363312
  94.1299973  51.1414986  0.0316099636  51.0196114  51.2592125  0.239601135
  100.259995  53.9373703  0.0268292055  53.8014107  54.0531921  0.251781464
  106.389992  56.7475052  0.02283521  56.6441231  56.8451462  0.201023102
  112.519989  59.5631714  0.0196215734  59.4787178  59.6431885  0.164470673
  118.649986  62.3811874  0.0166518316  62.3133087  62.4473228  0.13401413
  124.779984  65.1976089  0.0145393852  65.1296234  65.2575455  0.127922058
  130.909988  68.0130463  0.0129935881  67.9601593  68.0657425  0.105583191
  137.039993  70.8267593  0.0116935829  70.776474  70.8739395  0.0974655151
  143.169998  73.6381454  0.010836822  73.5927887  73.684166  0.0913772583
  149.300003  76.4424973  0.0104463436  76.4009857  76.4862671  0.0852813721
  155.430008  79.2369919  0.0100225806  79.199028  79.2782211  0.0791931152
  161.560013  82.0319443  0.00944743212  81.9869232  82.0782928  0.0913696289
  167.690018  84.8358002  0.0090924399  84.8032379  84.8702469  0.0670089722
  173.820023  87.6613541  0.00884626713  87.621582  87.6967163  0.0751342773
