  28.5941505  0.0656121522
  28.6064682  0.0905202925
  28.6085224  0.075229384
  28.6126289  0.0886187255
  28.6146812  0.23972176
  28.6167336  0.175605118
  28.6187878  0.0926420391
  28.6208401  0.038945809
  28.6269989  0.120290585
  28.6290531  0.197192311
  28.6311054  0.157899454
  28.6331596  0.0378734954
  28.6352119  0.224842682
  28.6372643  0.140886351
  28.6393185  0.13407886
  28.6413708  0.0996370986
  28.643425  0.0351342335
  28.6454773  0.252110124
  28.6495838  0.110629313
  28.6516361  0.109826744
  28.6536903  0.0383430794
  28.6557426  0.123819135
  28.657795  0.261414379
  28.6598492  0.0618056506
  28.6619015  0.451023519
  28.6639557  0.299732655
  28.666008  0.141737968
  28.6680603  0.14826934
  28.6701145  0.0691302046
  28.6721668  0.142435312
  28.674221  0.299678624
  28.6762733  0.170951828
  28.6783257  0.0442688875
  28.6824322  0.2289709
  28.6844864  0.343500018
  28.6865387  0.399021387
  28.688591  0.224783912
  28.6906452  0.0457033627
  28.6926975  0.519602716
  28.7009106  0.125988275
  28.7050171  0.0391383879
  28.7070694  0.179383829
  28.7091236  0.0908429101
  28.7132282  0.388827622
  28.7152824  0.218386829
  28.7173347  0.157408834
  28.7214413  0.0143158557
  28.7255478  0.105705045
  28.7276001  0.210907415
  28.7317066  0.274502128
  28.7337589  0.0537433065
  28.7378654  0.131117865
  28.7399197  0.103530079
  28.7440243  0.0420094505
  28.7481308  0.137799025
  28.7542896  0.255960405
  28.7563438  0.235090807
  28.7583961  0.043069005
  28.7604504  0.202198997
  28.7625027  0.149889603
  28.764555  0.124496721
  28.7666092  0.127971843
  28.7686615  0.0534383245
  28.7707157  0.0875883624
  28.772768  0.114380628
  28.7768745  0.106381908
  28.7809811  0.408032686
  28.7830334  0.233124584
  28.7850857  0.135427013
  28.7871399  0.356114
  28.7891922  0.088745378
  28.7912464  0.0941951275
  28.7932987  0.0327318572
  28.795351  0.0337169021
  28.7974052  0.092480205
  28.7994576  0.0809018835
  28.8015118  0.0375512391
  28.8035641  0.272510588
