  3.18993735  1.19746745
  3.29491115  1.68632329
  3.4021194  2.17469358
  3.51189494  2.66249323
  3.62461662  3.14962053
  3.74070811  3.6359551
  3.86065817  4.12135172
  3.98501277  4.6056385
  4.11440992  5.08860159
  4.24955654  5.56998634
  4.39128876  6.04947186
  4.54054594  6.52666569
  4.69849062  7.00105238
  4.86642981  7.47198963
  5.04603863  7.93859529
  5.23918915  8.39975166
  5.44839287  8.85383797
  5.67644548  9.29873562
  5.92730856  9.73114204
  6.20536041  10.1465321
  6.51611948  10.5379286
  6.86596155  10.8946352
  7.25802994  11.2040844
  7.6915679  11.4517603
  8.16036224  11.6231575
  8.65233898  11.7068357
  9.15124702  11.6967335
  9.63950729  11.5934973
  10.101449  11.4043484
  10.5259953  11.1415033
  10.9080677  10.8197517
  11.2475977  10.4531908
  11.5482683  10.0539732
  11.8164406  9.63213444
  12.0567904  9.19380093
  12.2734566  8.74325466
  12.4698591  8.28349495
  12.6486206  7.81657934
  12.8120403  7.34406614
  12.9618988  6.86707306
  13.0998077  6.38648319
  13.2270699  5.90296221
  13.3448782  5.41704893
  13.4542122  4.92915678
  13.5559797  4.43962908
  13.6509485  3.94873595
  13.7398338  3.4567039
  13.8232479  2.96371412
  13.901762  2.46991944
  13.9758701  1.97544384
  14.0460348  1.48039305
  15.5669527 -10.
     *    *
  3.18993735  1.19746745
  3.29440212  1.68643272
  3.39998507  2.17515755
  3.50685287  2.66360307
  3.61519551  3.15172362
  3.7252264  3.63946629
  3.83719158  4.12676859
  3.95136714  4.61355686
  4.06807613  5.09974384
  4.18767929  5.58522749
  4.31060266  6.06988001
  4.4373312  6.5535512
  4.56846714  7.03604555
  4.70469904  7.51712465
  4.84691286  7.99646854
  4.99614668  8.47367001
  5.15384674  8.94813824
  5.32171011  9.41910076
  5.50229216  9.88532448
  5.69865561  10.3451061
  5.9158392  10.7953882
  6.1595459  11.2318316
  6.43535662  11.6486492
  6.74808884  12.0384274
  7.09968805  12.3934784
  7.48779058  12.7081861
  7.90852594  12.9776888
  8.35712624  13.1976862
  8.82791901  13.3649998
  9.31476879  13.477314
  9.81128597  13.5330582
  10.3109188  13.5314293
  10.8070564  13.4724121
  11.2931261  13.3567791
  11.7626991  13.1860809
  12.2095776  12.9626169
  12.6280365  12.6896
  13.0132627  12.3713827
  13.3613386  12.0128851
  13.6699991  11.6198769
  13.9414301  11.2001953
  14.180521  10.7612076
  14.3927374  10.3085651
  14.5836172  9.84648132
  14.7578716  9.37785912
  14.9184122  8.90435219
  15.0676804  8.42716599
  15.2073088  7.94706774
  15.3387022  7.46464825
  15.4628897  6.98032188
  15.5807819  6.49442387
  15.6930952  6.00720453
  15.8004751  5.51887417
  15.9034443  5.02959347
  16.0024815  4.53950119
  16.0979881  4.04870796
  16.1903343  3.55731058
  16.2798386  3.06538773
  16.3667946  2.57300782
  16.451458  2.08022833
  16.5340633  1.58709979
  16.6148186  1.093665
  18.4105911 -10.
     *    *
  3.18993735  1.19746745
  3.29423261  1.68646884
  3.39927316  2.17531085
  3.50517058  2.66396761
  3.61205173  3.15241003
  3.72005939  3.64060497
  3.82935739  4.12851238
  3.94013047  4.61608696
  4.05259466  5.10327435
  4.16699219  5.59001112
  4.28360987  6.07622051
  4.40277147  6.5618124
  4.52488232  7.04667139
  4.65040874  7.53065634
  4.77994871  8.01358223
  4.91421127  8.49521637
  5.05418682  8.97521877
  5.20107555  9.45314789
  5.35668039  9.92830658
  5.52324152  10.3997269
  5.70453215  10.8656645
  5.90485859  11.3237143
  6.12889099  11.7706108
  6.38101768  12.2022371
  6.66316938  12.6148453
  6.97494268  13.0055408
  7.31534433  13.3715572
  7.68263435  13.7105818
  8.0747633  14.0205383
  8.48950195  14.2995176
  8.92444134  14.5458202
  9.37703419  14.7579412
  9.84461594  14.9345856
  10.3244219  15.074666
  10.8136015  15.1773252
  11.3092451  15.2419281
  11.8083963  15.2680731
  12.3080759  15.2555923
  12.8052979  15.2045527
  13.2970915  15.1152534
  13.7805166  14.9882259
  14.2526827  14.8242283
  14.7107687  14.6242466
  15.1520405  14.3894806
  15.5738649  14.1213388
  15.973732  13.821435
  16.349287  13.4915924
  16.6983471  13.1338291
  17.0189457  12.750349
  17.309761  12.3438082
  17.5701065  11.9171
  17.8007793  11.4736137
  18.0056458  11.0175896
  18.1893826  10.5526218
  18.3562584  10.0813208
  18.5103016  9.60565758
  18.6540928  9.126791
  18.7895298  8.64549065
  18.9179668  8.16227341
  19.0404491  7.67751169
  19.1577835  7.19147682
  19.2706223  6.70437717
  19.3795033  6.21637774
  19.4848804  5.72760868
  19.587141  5.23817873
  19.6866169  4.74817467
  19.7835979  4.25767136
  19.8783455  3.76673055
  19.9710846  3.27540684
  20.0620155  2.78374553
  20.1513252  2.29178643
  20.239172  1.79956424
  20.3257065  1.30710924
  22.2820263 -10.
     *    *
  3.18993735  1.19746745
  3.29414773  1.68648708
  3.39891696  2.17538738
  3.5043292  2.66414952
  3.61047959  3.15275168
  3.7174747  3.64116955
  3.82543802  4.12937403
  3.93450832  4.61733198
  4.04484844  5.10500574
  4.1566391  5.5923481
  4.2700963  6.07930517
  4.38546515  6.56581306
  4.50304985  7.05178928
  4.62320232  7.53713751
  4.74637318  8.02172756
  4.87310028  8.5053978
  5.00413418  8.98791981
  5.14039612  9.46898937
  5.28327608  9.94813347
  5.43452644  10.424695
  5.59711456  10.8975
  5.77443838  11.3649635
  5.9703145  11.8249397
  6.18840647  12.2747841
  6.43032837  12.7122679
  6.69620228  13.1356144
  6.98571157  13.5431623
  7.29804945  13.9334888
  7.63227367  14.3052464
  7.98733187  14.6571598
  8.36208153  14.9880238
  8.75530529  15.2967052
  9.1657114  15.5821438
  9.59194469  15.843358
  10.0325899  16.0794506
  10.4861774  16.289608
  10.9511871  16.4731102
  11.4260588  16.6293278
  11.9091969  16.757719
  12.3989754  16.8578434
  12.8937416  16.9293575
  13.3918266  16.9720097
  13.8915462  16.9856529
  14.3912153  16.9702358
  14.8891439  16.925808
  15.3836489  16.8525162
  15.8730583  16.7506065
  16.3557167  16.6204262
  16.8299923  16.4624081
  17.2942848  16.2770882
  17.7470169  16.0650997
  18.1866646  15.827158
  18.611742  15.5640669
  19.0208149  15.276721
  19.4125023  14.9660959
  19.7854843  14.6332436
  20.1385098  14.279294
  20.4703903  13.905447
  20.7800274  13.5129795
  21.0664272  13.1032448
  21.3287411  12.6776838
  21.5666561  12.2380114
  21.7803116  11.7860451
  21.9715252  11.3241129
  22.144022  10.854847
  22.3015327  10.3803263
  22.4473782  9.90208244
  22.5843697  9.42122269
  22.7141666  8.93836975
  22.83811  8.45397854
  22.9570866  7.96834373
  23.0718403  7.48169184
  23.182909  6.99418592
  23.2907677  6.50595856
  23.3957825  6.01711178
  23.4982796  5.52773094
  23.5985298  5.03788424
  23.6967735  4.54763174
  23.7932148  4.05702066
  23.8880386  3.56609464
  23.9814072  3.07488966
  24.0734692  2.58343768
  24.1643505  2.09176612
  24.2541695  1.59989977
  24.3430309  1.10785961
  26.3347607 -10.
     *    *
  3.18993735  1.19746745
  3.29409647  1.68649793
  3.3987031  2.17543292
  3.503824  2.66425729
  3.60953522  3.15295458
  3.71592283  3.64150524
  3.82308531  4.12988663
  3.93113351  4.61807299
  4.04019785  5.10603285
  4.15042353  5.5937314
  4.26198292  6.08112669
  4.37507296  6.56816912
  4.48993731  7.05479574
  4.60685873  7.54093218
  4.72619915  8.02648067
  4.84839058  8.51131916
  4.97403717  8.99527168
  5.10388517  9.47811508
  5.23906279  9.95949078
  5.38100672  10.4389124
  5.53215122  10.9155054
  5.69529295  11.3881168
  5.87362099  11.855197
  6.07020283  12.3148785
  6.28640223  12.7656603
  6.52250528  13.2063398
  6.77842283  13.6358147
  7.05372429  14.0531292
  7.34789991  14.4573603
  7.66036797  14.8476238
  7.99049807  15.2230635
  8.33761597  15.5828562
  8.70100117  15.9262094
  9.07989407  16.2523708
  9.47349644  16.5606213
  9.88097382  16.8502827
  10.3014555  17.1207199
  10.7340431  17.3713379
  11.1778069  17.6015854
  11.6317911  17.8109646
  12.0950174  17.999012
  12.5664864  18.1653175
  13.0451784  18.3095207
  13.5300598  18.431303
  14.0200815  18.5303993
  14.5141821  18.6065903
  15.0112925  18.6597042
  15.5103359  18.6896267
  16.010231  18.6962872
  16.5098953  18.6796665
  17.0082436  18.6397972
  17.5041962  18.5767651
  17.9966717  18.4907036
  18.4846039  18.3817959
  18.9669361  18.2502766
  19.4426174  18.0964317
  19.910614  17.9205971
  20.3699131  17.7231483
  20.8195133  17.5045166
  21.2584419  17.2651749
  21.6857395  17.0056438
  22.1004791  16.7264824
  22.5017624  16.4283028
  22.8887196  16.1117496
  23.2605076  15.7775164
  23.6163292  15.4263296
  23.9554119  15.0589552
  24.2770233  14.6761932
  24.580471  14.2788782
  24.8651028  13.8678732
  25.1303196  13.4440804
  25.3755932  13.0084419
  25.600544  12.5619669
  25.8052692  12.1058578
  25.990284  11.6413975
  26.1578922  11.1703596
  26.3113689  10.6945181
  26.4536686  10.2152071
  26.5874557  9.73344517
  26.7146435  9.249897
  26.8364658  8.76496792
  26.9538708  8.27894878
  27.0675201  7.79203701
  27.1779499  7.30438471
  27.2855663  6.81610441
  27.3907204  6.32728767
  27.4936905  5.83800602
  27.5947227  5.34832048
  27.6940269  4.85828114
  27.7917824  4.36793041
  27.8881454  3.87730408
  27.9832592  3.38643456
  28.0772476  2.89534783
  28.1702232  2.40406847
  28.2622833  1.91261697
  28.3535233  1.42101204
  30.4505196 -10.
     *    *
  3.18993735  1.19746745
  3.29406285  1.6865052
  3.39856124  2.17546344
  3.50348806  2.66432977
  3.60890722  3.15309024
  3.71488976  3.64172864
  3.82151771  4.13022661
  3.92888451  4.61856318
  4.03709793  5.10671282
  4.14627981  5.59464693
  4.25657368  6.0823307
  4.36814356  6.56972313
  4.48119354  7.05677509
  4.59595823  7.54342508
  4.7127409  8.02959538
  4.83190393  8.51518822
  4.95395041  9.0000639
  5.07950783  9.48404217
  5.20952511  9.96683884
  5.34521818  10.4480696
  5.48864794  10.9270468
  5.64218712  11.4028721
  5.80856276  11.8743534
  5.99039841  12.3400803
  6.18886518  12.7989635
  6.40429354  13.2501307
  6.63668728  13.6927977
  6.88579321  14.1262789
  7.15130568  14.5499096
  7.43286943  14.9630461
  7.73009872  15.3650579
  8.0425787  15.7553339
  8.36986828  16.133276
  8.71149731  16.4983082
  9.06696987  16.8498726
  9.43576908  17.1874313
  9.81735039  17.5104713
  10.2111483  17.8185005
  10.6165781  18.1110497
  11.0330353  18.3876762
  11.459897  18.6479607
  11.8965244  18.8915081
  12.3422632  19.1179504
  12.7964458  19.3269424
  13.2583895  19.5181656
  13.7274027  19.69133
  14.2027807  19.8461666
  14.6838093  19.982439
  15.1697645  20.0999355
  15.6599159  20.1984711
  16.1535244  20.277895
  16.649847  20.3380852
  17.1481323  20.3789387
  17.6476288  20.4003925
  18.147583  20.4024048
  18.6472378  20.3849735
  19.145834  20.348114
  19.6426182  20.2918816
  20.1368389  20.2163563
  20.6277428  20.1216507
  21.1145897  20.0079041
  21.5966377  19.8752842
  22.0731583  19.7239971
  22.5434246  19.5542736
  23.0067291  19.3663731
  23.4623718  19.1605854
  23.9096661  18.9372311
  24.3479309  18.6966457
  24.7765083  18.4391994
  25.1947536  18.1652832
  25.6020336  17.8753109
  25.9977303  17.5697231
  26.3812447  17.2489834
  26.7519989  16.9135723
  27.1094265  16.5639992
  27.4529934  16.2007904
  27.7821789  15.8244982
  28.0964909  15.4356947
  28.3954506  15.0349665
  28.6786098  14.6229248
  28.945549  14.2001925
  29.1958656  13.7674093
  29.4292088  13.325243
  29.6452656  12.8743792
  29.8439503  12.4155912
  30.0255375  11.949769
  30.1909351  11.4779482
  30.342638  11.0015364
  30.4834251  10.5217781
  30.6156693  10.0395918
  30.7414894  9.55568695
  30.8621922  9.07047844
  30.9787502  8.58425617
  31.0918293  8.09721184
  31.2019577  7.60949183
  31.3095284  7.12120152
  31.4148712  6.63242483
  31.5182476  6.14322901
  31.6198864  5.6536684
  31.7199726  5.16378832
  31.8186741  4.6736269
  31.916132  4.18321705
  32.0124741  3.6925869
  32.107811  3.20176077
  32.2022438  2.71075964
  32.2958603  2.21960235
  32.3887444  1.72830558
  32.4809647  1.23688412
  34.5769043 -10.
     *    *
  3.18993735  1.19746745
  3.29403877  1.68651032
  3.39845943  2.17548513
  3.50324774  2.66438127
  3.6084578  3.1531868
  3.71415067  3.6418879
  3.82039762  4.13046885
  3.92727733  4.61891222
  4.0348835  5.10719585
  4.14331961  5.59529591
  4.25270891  6.08318281
  4.36319256  6.57082319
  4.47494507  7.05817413
  4.58816862  7.54518557
  4.70312309  8.03179073
  4.82011938  8.51790905
  4.93959093  9.0034256
  5.06207609  9.48818779
  5.18839693  9.97196674
  5.3196044  10.4544392
  5.45748377  10.9350452
  5.60409451  11.4130554
  5.76181459  11.8875084
  5.9329319  12.3572893
  6.11846352  12.8215637
  6.31874704  13.2796659
  6.53382826  13.7310095
  6.76354885  14.1750813
  7.00771093  14.6113787
  7.26608229  15.0394144
  7.53840923  15.4587107
  7.82441664  15.8687954
  8.12381363  16.269207
  8.43629074  16.6595001
  8.76151752  17.0392342
  9.09914875  17.4079838
  9.44882107  17.7653351
  9.81015587  18.1108856
  10.1827602  18.4442577
  10.566227  18.7650757
  10.9601345  19.0729828
  11.3640518  19.3676357
  11.7775345  19.6487064
  12.2001286  19.915884
  12.6313696  20.168869
  13.0707808  20.4073811
  13.5178776  20.6311531
  13.972168  20.8399372
  14.4331484  21.0335007
  14.9003115  21.2116261
  15.3731413  21.3741112
  15.8511143  21.5207787
  16.333704  21.6514568
  16.8203793  21.7659931
  17.3105965  21.864254
  17.8038158  21.9461288
  18.29949  22.0115204
  18.7970676  22.0603485
  19.2959957  22.0925541
  19.7957249  22.1080971
  20.2956944  22.1069584
  20.7953472  22.0891285
  21.2941265  22.0546284
  21.7914753  22.0034885
  22.2868366  21.9357605
  22.7796574  21.8515186
  23.2693882  21.7508545
  23.7554817  21.6338749
  24.2373905  21.5007076
  24.7145767  21.3515034
  25.1865082  21.1864243
  25.6526527  21.0056515
  26.1124897  20.8093853
  26.5655041  20.597847
  27.0111847  20.3712749
  27.4490395  20.129921
  27.8785763  19.874052
  28.2993164  19.6039639
  28.7107906  19.3199615
  29.1125488  19.0223713
  29.5041447  18.7115326
  29.8851452  18.3877907
  30.2551289  18.0515118
  30.6136818  17.7030735
  30.9604034  17.3428593
  31.2949066  16.9712734
  31.6168137  16.5887222
  31.9257698  16.1956387
  32.2214279  15.7924557
  32.5034599  15.3796291
  32.771553  14.9576168
  33.0254097  14.5268908
  33.2647476  14.0879307
  33.4893036  13.6412306
  33.6988525  13.187295
  33.8932152  12.7266493
  34.0724831  12.259922
  34.2370224  11.7877998
  34.3881645  11.3112087
  34.5283241  10.8312664
  34.6598206  10.3488741
  34.7846489  9.86471081
  34.9044266  9.37927151
  35.0201187  8.89284039
  35.1324844  8.40563202
  35.2420311  7.9177804
  35.3491783  7.42939663
  35.4542313  6.94055843
  35.5574646  6.45133162
  35.6590767  5.96176672
  35.7592621  5.47190666
  35.8581696  4.98178673
  35.9559326  4.49143791
  36.0526733  4.00088549
  36.1484871  3.51015186
  36.2434769  3.01925707
  36.3377151  2.52821827
  36.4312782  2.03705049
  36.5242348  1.54576743
  36.616642  1.05438066
  38.6894836 -10.
     *    *
  3.18993735  1.19746745
  3.29402041  1.68651414
  3.3983829  2.17550135
  3.50306702  2.66441965
  3.6081202  3.15325856
  3.71359658  3.64200664
  3.81955719  4.13065004
  3.92607164  4.61917305
  4.03322124  5.1075573
  4.14109755  5.59578133
  4.24980831  6.08382034
  4.35947657  6.57164478
  4.47025585  7.05921841
  4.5823226  7.54649782
  4.69590521  8.03342533
  4.81127548  8.51993275
  4.9288125  9.00592041
  5.04899216  9.49126053
  5.17253399  9.97575569
  5.30036545  10.459136
  5.43406153  10.9409237
  5.57543898  11.4205112
  5.72660494  11.8970966
  5.88958502  12.3697691
  6.06527758  12.837863
  6.25400877  13.3008509
  6.45584393  13.7582798
  6.67068005  14.2097483
  6.89838362  14.6548653
  7.13879395  15.0932493
  7.39173412  15.5245247
  7.65701485  15.9483213
  7.93443203  16.3642731
  8.22376919  16.7720242
  8.52479649  17.1712246
  8.83727169  17.5615292
  9.16093826  17.9426022
  9.49553108  18.3141212
  9.84076977  18.6757679
  10.1963673  19.0272331
  10.562026  19.3682175
  10.937438  19.6984329
  11.3222895  20.0175991
  11.7162542  20.3254433
  12.1190014  20.621706
  12.5301886  20.9061394
  12.9494686  21.1784992
  13.3764877  21.4385586
  13.8108845  21.6860981
  14.2522926  21.9209061
  14.7003403  22.1427822
  15.1546507  22.3515396
  15.6148396  22.5469971
  16.0805168  22.7289867
  16.5512924  22.8973484
  17.0267715  23.0519333
  17.5065498  23.192606
  17.9902229  23.3192387
  18.4773808  23.4317207
  18.9676132  23.5299473
  19.4605026  23.6138325
  19.9556293  23.6832962
  20.4525738  23.7382774
  20.9509106  23.7787189
  21.4502182  23.8045826
  21.9500675  23.8158398
  22.4500313  23.8124771
  22.9496841  23.7944927
  23.4485989  23.7618999
  23.9463444  23.7147198
  24.4424953  23.6529922
  24.9366264  23.5767651
  25.4283142  23.4861031
  25.9171352  23.3810787
  26.4026718  23.2617817
  26.8845062  23.1283112
  27.3622227  22.9807835
  27.8354092  22.8193188
  28.3036594  22.6440563
  28.7665749  22.455143
  29.223753  22.2527409
  29.674799  22.0370255
  30.1193275  21.8081799
  30.5569553  21.5663967
  30.9873066  21.3118858
  31.4100056  21.0448647
  31.8246937  20.7655602
  32.2310181  20.4742165
  32.6286163  20.1710815
  33.0171585  19.8564186
  33.3963089  19.5305023
  33.7657509  19.1936188
  34.1251717  18.8460636
  34.4742661  18.4881401
  34.8127365  18.1201553
  35.1402969  17.7424221
  35.456665  17.3552704
  35.7615662  16.9590244
  36.0547409  16.5540237
  36.3359337  16.1406155
  36.6049042  15.7191525
  36.8614197  15.2899971
  37.1052666  14.8535166
  37.336235  14.4100866
  37.5541267  13.9600859
  37.7587624  13.5039034
  37.9499855  13.0419416
  38.1277275  12.5746231
  38.2921982  12.1024714
  38.4438896  11.6260557
  38.5844536  11.1462336
  38.716095  10.6638823
  38.8407478  10.1796741
  38.9601212  9.69413471
  39.0753975  9.20760632
  39.1873474  8.72030258
  39.2965584  8.2323761
  39.4034386  7.74393272
  39.508316  7.25505686
  39.611454  6.76580954
  39.7130623  6.27624273
  39.8133163  5.78639698
  39.9123688  5.29630661
  40.0103416  4.80599976
  40.107357  4.31550169
  40.2035027  3.82483292
  40.2988739  3.33401299
  40.3935394  2.84305739
  40.4875793  2.35198045
  40.5810471  1.86079466
  40.6739998  1.36951137
  42.8130913 -10.
     *    *
  3.18993735  1.19746745
  3.29400635  1.68651724
  3.39832401  2.17551398
  3.50292706  2.66444969
  3.60785842  3.15331507
  3.71316576  3.64209986
  3.81890321  4.13079119
  3.92513371  4.61937618
  4.03192854  5.10783768
  4.13936901  5.59615755
  4.24755192  6.08431387
  4.35658598  6.57228088
  4.46660709  7.06002569
  4.57777405  7.5475111
  4.69028854  8.03468704
  4.80439329  8.521492
  4.92042542  9.00784111
  5.03880835  9.49362469
  5.16018438  9.97866726
  5.2853837  10.4627352
  5.41581345  10.9454174
  5.55310011  11.4261932
  5.6991334  11.9043808
  5.8557291  12.3792105
  6.02369022  12.8501377
  6.20332718  13.3167353
  6.39471436  13.7786379
  6.59778357  14.2355232
  6.81243992  14.6870813
  7.03856754  15.1330061
  7.27604008  15.5729933
  7.52471924  16.0067444
  7.78445768  16.4339657
  8.05509663  16.8543663
  8.33647156  17.2676582
  8.62840271  17.673563
  8.93070412  18.071806
  9.24317932  18.4621143
  9.56562328  18.8442307
  9.89782524  19.2178936
  10.2395649  19.5828533
  10.5906143  19.9388657
  10.9507427  20.2856941
  11.319706  20.6231079
  11.6972609  20.9508781
  12.0831499  21.2687931
  12.4771166  21.576643
  12.8788986  21.8742237
  13.2882242  22.1613369
  13.7048216  22.4377937
  14.1284122  22.703413
  14.558712  22.9580173
  14.9954395  23.2014351
  15.438302  23.4335003
  15.8870068  23.6540585
  16.3412571  23.862957
  16.8007526  24.060051
  17.2651882  24.2452049
  17.7342548  24.4182911
  18.2076435  24.5791817
  18.6850376  24.727766
  19.1661205  24.8639355
